Dis No,Locat,CountryCode,Lon,Lat
2000-0706-PHL,Eastern Visayas,PHL,124.96204,11.51649
2000-0715-PHL,Laguna,BRA,-48.83834,-28.47071
2000-0715-PHL,Cagayan,PHL,121.73333,17.65667
2000-0715-PHL,Cagayan,PHL,121.73333,17.65667
2000-0788-PHL,Muslim Mindanao,PHL,124.27734,7.53676
2000-0788-PHL,Western Visayas,PHL,122.53,11.13
2000-0788-PHL,VII,PHL,123.87085,10.35815
2000-0788-PHL,Visayas,PHL,122.53,11.13
2000-0788-PHL,Eastern Visayas,PHL,124.96204,11.51649
2000-0788-PHL,Zamboanga Peninsula,PHL,123.13477,7.89603
2000-0788-PHL,Northern Mindanao,PHL,125.22669,8.5262
2000-0788-PHL,Davao,PHL,125.92499,7.54734
2000-0788-PHL,Caraga,PHL,125.74167,9
2000-0783-PHL,Zamboanga,PHL,123.13477,7.89603
2000-0592-SAU,Jizan,SAU,42.66667,17.33333
2000-0674-SGP,Singapore,SGP,103.8,1.36667
2000-0755-THA,Nakhon Si,THA,99.82203,8.39102
2000-0755-THA,Surat Thani,THA,99.0394,9.0011
2000-0755-THA,Narathiwat,THA,101.72005,6.20336
2000-0755-THA,Yala,THA,101.25,6.33333
2000-0539-THA,Sikhoraphum,THA,103.7831,14.94753
2000-0539-THA,Sangkha,THA,103.83911,14.57051
2000-0539-THA,Muang Surin,THA,103.51272,14.88359
2000-0401-THA,Chiang Rai,THA,99.91667,19.91667
2000-0446-THA,Phan,THA,99.77299,19.5745
2000-0446-THA,Loei,THA,101.5,17.41667
2000-0446-THA,Udon Thani,THA,102.83333,17.33333
2000-0446-THA,Sakon Nakhon,THA,103.83333,17.33333
2000-0446-THA,Roi Et,THA,103.75,15.75
2000-0446-THA,Surin,THA,103.75,14.83333
2000-0446-THA,Si Saket,THA,104.32938,15.11481
2000-0446-THA,Yasothon,THA,104.28333,15.85
2000-9186-TJK,Kabodien,TJK,68.18644,37.40973
2000-9186-TJK,Kumsangirskiy,TJK,68.66667,37.33333
2000-9186-TJK,Leninabad Oblast,TJK,69,40
2000-0272-TUR,Poturge,TUR,38.87418,38.1963
2000-0291-TUR,Cankiri,TUR,33.41667,40.66667
2000-0291-TUR,Ankara,TUR,32.85403,39.92063
2000-0281-TUR,Samsun,TUR,36.33333,41.25
2000-0552-TUR,Manisa,TUR,28.16667,38.83333
2000-0552-TUR,Canakkale,TUR,26.83333,40.08333
2000-0517-TWN,Taiwan,TWN,121,24
2000-9494-UZB,Karakalpakstan,UZB,58.82986,44.21636
2000-9494-UZB,Khorezm,UZB,60.36408,41.38555
2000-0542-VNM,Ca Mau,VNM,105.08333,9.08333
2000-0408-VNM,Giang,VNM,104.98357,22.82333
2000-0408-VNM,Kien Giang,VNM,105.16667,10
2000-0680-VNM,Lai Chau,VNM,103.25,22.28333
2000-0582-VNM,Ky Anh,VNM,106.2458,18.05805
2000-0361-VNM,Giao Ha,VNM,106.45071,20.25828
2000-0361-VNM,Giao Thuy,VNM,106.46245,20.25706
2000-0361-VNM,Nam Dinh,VNM,106.25,20.25
2000-0448-VNM,Tho city,VNM,106.62978,10.82327
2000-0540-VNM,Tho City,VNM,106.62978,10.82327
2000-0540-VNM,Cong Township,USA,-74.79656,40.79479
2000-0540-VNM,Tien Giang,VNM,106.3,10.4
2000-0541-VNM,Kien Giang,VNM,105.16667,10
2000-0622-YEM,Al-Hudaydah Governorate,YEM,43.19279,14.91732
2001-0033-PAK,Badin,PAK,68.837,24.656
2001-0033-PAK,Mirpur Khas,PAK,69.98645,24.9644
2001-0033-PAK,Sindh,PAK,68.76667,26.13333
2001-0026-PAK,Bahawalpur,PAK,71.6582,28.86904
2001-0026-PAK,Punjab,PAK,72.31667,30.85
2001-0026-PAK,Peshawar,PAK,71.78231,34.00081
2001-0026-PAK,Balochistan,PAK,65.64355,28.47849
2001-0059-PHL,Silay City,PHL,122.96667,10.8
2001-0059-PHL,Negros Occidental,PHL,123,10.41667
2001-0059-PHL,VI,MLI,-3.6,19.7
2001-0054-PHL,Western Visayas,PHL,122.53,11.13
2001-0054-PHL,VII,PHL,123.87085,10.35815
2001-0054-PHL,Visayas,PHL,122.53,11.13
2001-0054-PHL,Eastern Visayas,PHL,124.96204,11.51649
2001-0054-PHL,IX,PHL,123.13477,7.89603
2001-0054-PHL,Zamboanga Peninsula,PHL,123.13477,7.89603
2001-0054-PHL,Northern Mindanao,PHL,125.22669,8.5262
2001-0054-PHL,Davao,PHL,125.92499,7.54734
2001-0054-PHL,Caraga,PHL,125.74167,9
2001-0086-AFG,Fayzabad,IND,82,26.75
2001-0086-AFG,Badakhshan,AFG,72,36.75
2001-0331-AFG,Aibak,AFG,68.01551,36.26468
2001-0563-BGD,Rangpur,BGD,89,25.83333
2001-0563-BGD,Rangpur,BGD,89,25.83333
2001-0393-BGD,Brahamanbaria,BGD,91.16667,23.98333
2001-0198-BGD,Naogaon,BGD,88.94657,24.8118
2001-0198-BGD,Jhenaidah,BGD,89.16667,23.5
2001-0198-BGD,Meherpur,BGD,88.7,23.75
2001-0198-BGD,Patuakhali,BGD,90.33333,22.33333
2001-0198-BGD,Noakhali,BGD,91.16667,22.75
2001-0202-BGD,Patuakhali,BGD,90.33333,22.33333
2001-0202-BGD,Satkhira,BGD,89.15,22.35
2001-0734-BGD,Dinajpur,IND,88.126,25.614
2001-0734-BGD,Nilphamari,BGD,88.95,25.96667
2001-0734-BGD,Rangpur,BGD,89,25.83333
2001-0734-BGD,Satkhira,BGD,89.15,22.35
2001-0734-BGD,Jessore,BGD,89.16667,23.08333
2001-0273-BGD,Pabna,BGD,89.33533,24.00633
2001-0459-BGD,Rajshahi,BGD,89,25
2001-0459-BGD,Kushtia,BGD,88.91667,23.83333
2001-0795-CHN,Guangdong Sheng,CHN,113.25,23.5
2002-0122-AFG,Wakhan,AFG,73.25721,37.14541
2002-0122-AFG,Badakhshan,AFG,72,36.75
2002-0122-AFG,Badakhshan,AFG,72,36.75
2002-0122-AFG,Souch,USA,-90.15081,33.45876
2002-0122-AFG,Jorm,USA,-106.01169,36.42613
2002-0122-AFG,Badakhshan,AFG,72,36.75
2002-0122-AFG,Badakhshan,AFG,72,36.75
2002-0122-AFG,Takhar,AFG,69.75,36.66667
2002-0122-AFG,Kabul,AFG,69.41667,34.5
2002-0122-AFG,Kabul,AFG,69.41667,34.5
2002-0122-AFG,Samagan,AFG,68.01551,36.26468
2002-0175-AFG,Baghlan,AFG,69,35.75
2002-0208-AFG,Baghlan,AFG,69,35.75
2002-0196-AFG,Garziwan,ITA,7.37442,44.83724
2002-0196-AFG,Faryab,AFG,64.83333,36.25
2002-0088-AFG,Parwan,AFG,68.91667,35
2002-0703-AFG,Kuf,RUS,50.15,53.20007
2002-0703-AFG,Badakshan,AFG,72,36.75
2002-0295-AFG,Kabul,AFG,69.41667,34.5
2002-0185-AFG,Mazar-e-Sharif,AFG,67.11087,36.70904
2002-0185-AFG,Balkh,AFG,67,36.75
2002-0188-AFG,Bamyan,AFG,67.25,34.75
2002-0206-AFG,Uruzgan,AFG,66,32.83333
2002-0419-AFG,Ghor,AFG,65,34
2002-0436-AFG,Kabul,AFG,69.41667,34.5
2002-0613-AFG,Khost,CIV,-5.5,8
2002-0666-AFG,Badakhshan,AFG,72,36.75
2002-0402-BGD,Sherpur,IND,84.41142,27.28299
2002-0402-BGD,Rangpur,BGD,89,25.83333
2002-0402-BGD,Nilphamari,BGD,88.95,25.96667
2002-0402-BGD,Noakhali,BGD,91.16667,22.75
2002-0402-BGD,Cox,ESP,-0.89086,38.14754
2002-0402-BGD,Bazar,KAZ,82.31473,47.92632
2002-0402-BGD,Satkhira,BGD,89.15,22.35
2002-0402-BGD,Barisal,BGD,90.33333,22.5
2002-0233-BGD,Nilphamari,BGD,88.95,25.96667
2002-0233-BGD,Rangpur,BGD,89,25.83333
2002-0233-BGD,Kurigram,BGD,89.66667,25.75
2002-0233-BGD,Bogra,BGD,89.35,24.78333
2002-0233-BGD,Sirajganj,BGD,89.61667,24.33333
2002-0233-BGD,Dhaka,BGD,90.25,23.83333
2002-0819-BGD,Rajshahi,BGD,89,25
2002-0819-BGD,Rangpur,BGD,89,25.83333
2002-0383-BGD,Rangamati,BGD,92.2,22.63333
2002-0383-BGD,Khagrachari,BGD,91.9,23.16667
2002-0211-BGD,Bazar,KAZ,82.31473,47.92632
2002-0425-BGD,Rajshahi,BGD,89,25
2002-0448-CHN,Zhengzhou,CHN,113.64861,34.75778
2002-0448-CHN,Henan Sheng,CHN,113.66667,34
2002-0448-CHN,Guangdong Sheng,CHN,113.25,23.5
2003-0104-AFG,Kandahar,AFG,65.75,31
2003-0104-AFG,Hilmand,AFG,64,31
2003-0104-AFG,Nimroz,AFG,62.5,31
2003-0104-AFG,Uruzgan,AFG,66,32.83333
2003-0104-AFG,Daykundi,AFG,66.25,33.75
2001-0151-CHN,Baoshan,CHN,131.42444,46.55861
2001-0151-CHN,Yunnan Sheng,CHN,101.5,25
2001-0534-CHN,Liangshan Yi,CHN,102.1018,27.87644
2001-0534-CHN,Sichuan Sheng,CHN,102.66667,30.5
2001-0534-CHN,Mianyang,CHN,104.68168,31.46784
2001-0534-CHN,Sichuan,CHN,102.66667,30.5
2001-0407-IDN,Nias Selatan,IDN,97.75,0.77
2001-0407-IDN,Sumatera Utara,IDN,99,2
2001-0719-IDN,Kota Medan,IDN,98.66667,3.65
2001-0719-IDN,Deli Serdang,IDN,98.66667,3.41667
2001-0719-IDN,Sumatera Utara,IDN,99,2
2001-0719-IDN,Sulawesi Selatan,IDN,120.25,-4.33333
2001-0421-CHN,Benxi,CHN,123.765,41.28861
2001-0421-CHN,Liaoning Sheng,CHN,122.66667,41.25
2001-0421-CHN,Liaoning Sheng,CHN,122.66667,41.25
2001-0214-CHN,Lijiang,CHN,100.22072,26.86879
2001-0214-CHN,Yunnan Sheng,CHN,101.5,25
2001-0214-CHN,Liangshan Yi,CHN,102.1018,27.87644
2001-0214-CHN,Sichuan Sheng,CHN,102.66667,30.5
2001-0389-CHN,Donghua,TWN,120.44273,23.88753
2001-0389-CHN,Lijiang,CHN,100.22072,26.86879
2001-0389-CHN,Yunnan Sheng,CHN,101.5,25
2001-0598-CHN,Lijiang,CHN,100.22072,26.86879
2001-0598-CHN,Yunnan Sheng,CHN,101.5,25
2001-0241-CHN,Guangzhou,CHN,113.51219,23.37327
2001-0241-CHN,Maoming,CHN,110.9,21.65
2001-0241-CHN,Shanwei,CHN,115.3475,22.78199
2001-0241-CHN,Shenzhen,CHN,114.0683,22.54554
2001-0241-CHN,Yangjiang,CHN,111.96272,21.85563
2001-0241-CHN,Yunfu,CHN,112.03954,22.92833
2001-0241-CHN,Guangdong,CHN,113.25,23.5
2001-0241-CHN,Hubei Sheng,CHN,112.25,31
2001-0241-CHN,Hunan Sheng,CHN,111.75,27.66667
2001-0360-CHN,Yunnan Sheng,CHN,101.5,25
2001-0392-CHN,Suolong,CHN,123.5791,42.21528
2001-0392-CHN,Dingxi,TWN,120.46878,23.73334
2001-0392-CHN,Gansu Sheng,CHN,102.75,37.75
2001-0716-CHN,Wuhai,CHN,106.81583,39.68442
2001-0740-CHN,Guangxi Zhuangzu Zizhiqu,CHN,109,24
2001-0741-CHN,Shaoyang,CHN,111.46214,27.23818
2001-0741-CHN,Hunan Sheng,CHN,111.75,27.66667
2001-0217-CHN,Chongqing Shi,CHN,107.83333,30.08333
2001-0385-CHN,Kunming,CHN,102.71833,25.03889
2001-0385-CHN,Yunnan Sheng,CHN,101.5,25
2001-0540-CHN,Mingshan Xian,CHN,103.21736,30.11964
2001-0540-CHN,Ya'an,CHN,103,29.98
2001-0540-CHN,Sichuan Sheng,CHN,102.66667,30.5
2001-0573-CHN,Yunnan Sheng,CHN,101.5,25
2001-0768-CHN,Pu'er,CHN,101.14073,23.06198
2001-0768-CHN,Yunnan Sheng,CHN,101.5,25
2001-0292-CHN,Zhejiang Sheng,CHN,120,29.16667
2001-0322-CHN,Guangxi Zhuangzu Zizhiqu,CHN,109,24
2001-0322-CHN,Fangchenggang,CHN,108.55833,21.67083
2001-0322-CHN,Guangxi Zhuangzu Zizhiqu,CHN,109,24
2001-0322-CHN,Ningming Xian,CHN,107.29601,22.00825
2001-0322-CHN,Guangxi Zhuangzu Zizhiqu,CHN,109,24
2001-0322-CHN,Baise,TWN,120.45,23.36667
2001-0322-CHN,Guangxi Zhuangzu Zizhiqu,CHN,109,24
2001-0322-CHN,Nanning,CHN,108.31667,22.81667
2001-0322-CHN,Guangxi Zhuangzu Zizhiqu,CHN,109,24
2001-0322-CHN,Zhanjiang,CHN,110.34271,21.28145
2001-0322-CHN,Yangjiang,CHN,111.96272,21.85563
2001-0322-CHN,Maoming,CHN,110.9,21.65
2001-0322-CHN,Shanwei,CHN,115.3475,22.78199
2001-0322-CHN,Shantou,CHN,118.79915,25.27348
2001-0322-CHN,Jieyang,CHN,116.36581,23.5418
2001-0322-CHN,Chaozhou,CHN,116.62262,23.65396
2001-0322-CHN,Meizhou,CHN,116.11768,24.28859
2001-0322-CHN,Huizhou,CHN,114.41523,23.11147
2001-0322-CHN,Dongguan,CHN,111.12674,39.01732
2001-0322-CHN,Guangdong,CHN,113.25,23.5
2001-0405-CHN,Guangdong Sheng,CHN,113.25,23.5
2001-0405-CHN,Guangxi Zhuangzu Zizhiqu,CHN,109,24
2001-0405-CHN,Hainan Sheng,CHN,109.75,19.25
2001-0419-CHN,Guangdong Sheng,CHN,113.25,23.5
2001-0475-CHN,Shanghai,CHN,121.45806,31.22222
2001-0475-CHN,Jiading Qu,CHN,121.26305,31.38864
2001-0475-CHN,Shanghai,CHN,121.45806,31.22222
2001-0475-CHN,Shanghai,CHN,121.45806,31.22222
2001-0796-CHN,Guangdong Sheng,CHN,113.25,23.5
2001-0796-CHN,Hainan Sheng,CHN,109.75,19.25
2001-0796-CHN,Guangxi Zhuangzu Zizhiqu,CHN,109,24
2001-0353-CHN,Hainan,CHN,109.7,19.2
2001-0353-CHN,Xinjiang,CHN,85.5,41.5
2001-9218-CHN,Sichuan Sheng,CHN,102.66667,30.5
2001-9218-CHN,Yunnan Sheng,CHN,101.5,25
2001-0305-CHN,Guangdong Sheng,CHN,113.25,23.5
2001-0356-CHN,Hangzhou,CHN,120.16142,30.29365
2001-0356-CHN,Zhejiang Sheng,CHN,120,29.16667
2001-0486-CHN,Xining,CHN,101.75739,36.62554
2001-0486-CHN,Haidong,VNM,106.33302,20.94099
2001-0486-CHN,Qinghai Sheng,CHN,96,36
2001-0526-CHN,Sichuan Sheng,CHN,102.66667,30.5
2001-0107-GEO,Kazbegui,GEO,44.64333,42.65667
2001-0107-GEO,Kazbegui,GEO,44.64333,42.65667
2001-0107-GEO,Mtskheta-Mtianeti,GEO,44.75,42.28333
2001-0651-IDN,Jawa Tengah,IDN,110,-7.5
2001-0652-IDN,Jawa Tengah,IDN,110,-7.5
2001-0337-IND,Uttar Pradesh,IND,80.75,27.25
2001-0527-IND,Bihar,ETH,37.39077,11.59364
2001-0527-IND,Uttar Pradesh,IND,80.75,27.25
2001-0243-IND,Cachar,IND,92.85771,24.78213
2001-0243-IND,Assam,IND,93,26
2001-0243-IND,Patharkandi,IND,92.32137,24.60851
2001-0243-IND,Karimganj,IND,92.4,24.6
2001-0243-IND,Assam,IND,93,26
2001-0243-IND,West Tripura,IND,91.5,23.91667
2001-0243-IND,Tripura,IND,92,24
2001-0332-IND,Kakatpur,IND,86.2015,20.00185
2001-0332-IND,Astaranga,IND,86.27012,19.98136
2001-0332-IND,Puri,IND,85.6,19.9
2001-0332-IND,Cuttack,IND,86.25,20.5
2001-0332-IND,Balipatna,IND,85.11092,20.08678
2001-0332-IND,Angul,IND,85.06079,20.84903
2001-0332-IND,Jajpur,IND,86.31237,20.84149
2001-0332-IND,Jagatsinghpur,IND,86.3,20.2
2001-0332-IND,Kalahandi,IND,83,19.75
2001-0332-IND,Koraput,IND,83,19
2001-0332-IND,Bolangir,IND,83.25,20.75
2001-0332-IND,Nayagarh,IND,85.1,20.13
2001-0332-IND,Baleshwar,IND,86.75,21.5
2001-0332-IND,Dhamtari,IND,81.8,20.5
2001-0332-IND,Raipur,IND,81.69022,21.25621
2001-0332-IND,Mahasamund,IND,82.5,21.2
2001-0387-IND,Kottayam,IND,76.66667,9.66667
2001-0387-IND,Pattanamtitta,IND,76.86967,9.28068
2001-0465-IND,Bhojpur,IND,76.43843,24.03923
2001-0465-IND,Jehanabad,IND,84.99573,25.20701
2001-0465-IND,Muzaffarpur,IND,85.41667,26.16667
2001-0465-IND,Nalanda,IND,85.58333,25.25
2001-0465-IND,Sitamarhi,IND,85.5,26.66667
2001-0465-IND,Vaishali,IND,85.41667,25.75
2001-0465-IND,Bihar,ETH,37.39077,11.59364
2001-0414-IND,Rudra Prayag,IND,79.06517,30.60872
2001-0501-IND,Himachal Pradesh,IND,77.25,31.91667
2001-0584-IND,Andhra Pradesh,IND,79.75,15.83333
2001-0729-IND,Gujarat,IND,71.75,23
2001-0729-IND,Goa,IND,74.08333,15.33333
2001-0729-IND,Maharashtra,IND,76,19.5
2001-0729-IND,Kerala,IND,76.5,10.41667
2001-0681-IND,Uttar Pradesh,IND,80.75,27.25
2001-0681-IND,Rajasthan,IND,73.83333,26.58333
2001-0330-IND,Mumbai,IND,72.88261,19.07283
2001-0330-IND,Thane,IND,73.25,19.33333
2001-0349-IND,Kasaragod,IND,74.99062,12.49246
2001-0349-IND,Thane,IND,73.25,19.33333
2001-0349-IND,Maharashtra,IND,76,19.5
2001-0349-IND,Bhandup,IND,72.93333,19.15
2001-0349-IND,Mumbai,IND,72.88261,19.07283
2001-0349-IND,Maharashtra,IND,76,19.5
2001-0502-IND,Delhi,IND,77.23149,28.65195
2001-0515-IND,Muzaffarpur,IND,85.41667,26.16667
2001-0515-IND,Vaishali,IND,85.41667,25.75
2001-0515-IND,Bihar,ETH,37.39077,11.59364
2001-0794-IND,Bihar,ETH,37.39077,11.59364
2001-0750-IRN,Khorasan,IRN,59,35.25
2001-0180-IRN,Bojnord,IRN,57.32903,37.47473
2001-0180-IRN,Khorasan,IRN,59,35.25
2001-0453-IRN,Golestan,IRN,48.79515,37.0345
2001-0453-IRN,Khorasan,IRN,59,35.25
2001-0545-IRN,Mazandaran,IRN,52.33333,36.25
2001-0375-IRN,Ardebil,IRN,48.2933,38.2498
2001-0375-IRN,West Azarbayejan,IRN,45,37.66667
2001-0476-JPN,Kagosima,JPN,130.55,31.56667
2001-0476-JPN,Kumamoto,JPN,130.75,32.61667
2001-0476-JPN,Miyazaki,JPN,131.3,32.2
2001-0476-JPN,Nagasaki,JPN,129.6,33.23333
2001-0476-JPN,Okinawa,JPN,127.93333,26.5
2001-0485-KHM,Kratie,KHM,106.08333,12.66667
2001-0485-KHM,Kampong Cham,KHM,105.25,12.05
2001-9525-KHM,Kampong Cham,KHM,105.25,12.05
2001-9525-KHM,Kampong Chhnang,KHM,104.55,12.16667
2001-9525-KHM,Kampong Speu,KHM,104.33333,11.5
2001-9525-KHM,Kampong Thom,KHM,105,12.83333
2001-9525-KHM,Kampot,KHM,104.33333,10.83333
2001-9525-KHM,Koh Kong,KHM,103.5,11.5
2001-9525-KHM,Kratie,KHM,106.08333,12.66667
2001-9525-KHM,Phnom Penh,KHM,104.91394,11.57489
2001-0335-KOR,Anyang city,CHN,114.26667,30.55
2001-0335-KOR,Seoul,KOR,126.9784,37.566
2001-0403-KOR,Seoul,KOR,126.9784,37.566
2001-9398-KOR,Kwangju,KOR,126.91667,35.16667
2001-9398-KOR,Pusan,KOR,129.03004,35.10168
2001-9398-KOR,Seoul,KOR,126.9784,37.566
2001-9398-KOR,Taejon,KOR,127.41667,36.33333
2001-0782-LAO,Khammouan,LAO,105.33333,17.5
2001-9498-LKA,Hambantota,LKA,81.1111,6.2544
2001-9498-LKA,Kurunegala,LKA,80.25,7.75
2001-9498-LKA,Puttalam,LKA,79.9319,8.0454
2001-9498-LKA,Ratnapura,LKA,80.5833,6.5831
2001-9498-LKA,Sabaragamuwa,LKA,80.5,6.75
2001-0746-MMR,Meikthila,MMR,95.76091,20.83372
2001-0746-MMR,Wundwin,MMR,95.99912,21.16981
2001-0746-MMR,Mahlaing,MMR,95.66334,21.08916
2001-0746-MMR,Meikthila,MMR,95.76091,20.83372
2001-0746-MMR,Mandaly,MMR,96.08359,21.97473
2001-0155-MNG,Xovd,ESP,-5.84476,43.36029
2001-0155-MNG,Dornogovi,MNG,110,44.5
2002-0643-IDN,Papua Barat,IDN,134.06118,-0.86531
2002-0643-IDN,Papua Barat,IDN,134.06118,-0.86531
2002-0643-IDN,Papua Barat,IDN,134.06118,-0.86531
2002-0350-CHN,Chang'an Xian,CHN,108.93366,34.03702
2002-0350-CHN,Hubei Sheng,CHN,112.25,31
2002-0350-CHN,Chongqing Shi,CHN,107.83333,30.08333
2002-0350-CHN,Guizhou Sheng,CHN,107,27
2002-0350-CHN,Fujian Sheng,CHN,118,26.25
2002-0350-CHN,Jiangxi Sheng,CHN,115.66667,27.66667
2002-0350-CHN,Hunan Sheng,CHN,111.75,27.66667
2002-0350-CHN,Guangxi Zhuangzu Zizhiqu,CHN,109,24
2002-0350-CHN,Yunnan Sheng,CHN,101.5,25
2002-0350-CHN,Suining,CHN,105.57332,30.50802
2002-0350-CHN,Sichuan Sheng,CHN,102.66667,30.5
2002-0350-CHN,Shiquan Xian,CHN,108.23,33.0475
2002-0350-CHN,Shaanxi,CHN,109,36
2002-0350-CHN,Shaanxi,CHN,109,36
2002-0350-CHN,Nanchong,CHN,106.08473,30.79508
2002-0350-CHN,Sichuan Sheng,CHN,102.66667,30.5
2002-0350-CHN,Hanzhong,CHN,107.02214,33.07507
2002-0350-CHN,Shaanxi,CHN,109,36
2002-0498-CHN,Yuxi,CHN,102.54222,24.355
2002-0498-CHN,Yunnan Sheng,CHN,101.5,25
2002-0247-GEO,Tbilisi,GEO,44.83333,41.71667
2002-0018-IDN,Kota,IND,75.84412,25.17512
2002-0018-IDN,Sumatra,IDN,102,0
2002-0018-IDN,Selatan,IDN,103.83333,-2.75
2002-0474-KOR,Seoul,KOR,126.9784,37.566
2002-0584-IND,Andaman Islands,IND,92.75004,12.50029
2002-0584-IND,Andaman,IND,92.67517,11.70065
2002-0803-CHN,Guangdong,CHN,113.25,23.5
2002-0180-CHN,Gansu Sheng,CHN,102.75,37.75
2002-0180-CHN,Hebei Sheng,CHN,115.66667,39
2002-0180-CHN,Qinghai Sheng,CHN,96,36
2002-0180-CHN,Shaanxi Sheng,CHN,109,36
2002-0180-CHN,Shandong Sheng,CHN,118.25,36.33333
2002-0180-CHN,Shanxi Sheng,CHN,112.25,37.66667
2002-0180-CHN,Tianjin Shi,CHN,117.33333,39.33333
2002-0180-CHN,Xinjiang,CHN,85.5,41.5
2002-0180-CHN,Zizhiqu,CHN,109,24
2002-0655-CHN,Rulong,TWN,121.94284,25.01879
2002-0655-CHN,Xinlong Xian,CHN,100.30982,31.09415
2002-0655-CHN,Garze Tibetan,CHN,100.40553,31.02407
2002-0655-CHN,Sichuan Sheng,CHN,102.66667,30.5
2002-0835-CHN,Gansu Sheng,CHN,102.75,37.75
2002-0481-CHN,Shaoguan,CHN,113.58333,24.8
2002-0481-CHN,Meizhou,CHN,116.11768,24.28859
2002-0481-CHN,Guangdong,CHN,113.25,23.5
2002-0481-CHN,Gansu Sheng,CHN,102.75,37.75
2002-0278-CHN,Xinjiang,CHN,85.5,41.5
2002-0278-CHN,Zizhiqu,CHN,109,24
2002-0305-CHN,Hunan Sheng,CHN,111.75,27.66667
2002-0461-CHN,Khotan,CHN,79.93548,37.1075
2002-0461-CHN,Aksu,CHN,80.27921,41.18418
2002-0461-CHN,Xinjiang,CHN,85.5,41.5
2002-0461-CHN,Zizhiqu,CHN,109,24
2002-0659-CHN,Yongzhou,CHN,111.6029,26.44014
2002-0659-CHN,Shaoyang,CHN,111.46214,27.23818
2002-0659-CHN,Yueyang,CHN,113.302,29.32472
2002-0659-CHN,Yiyang,CHN,112.32833,28.58917
2002-0659-CHN,Changsha,CHN,112.97087,28.19874
2002-0659-CHN,Xiangtan,CHN,112.9,27.85
2002-0659-CHN,Hengyang,CHN,112.61888,26.88946
2002-0659-CHN,Hunan,CHN,111.75,27.66667
2002-0691-CHN,Shaoguan,CHN,113.58333,24.8
2002-0691-CHN,Guangdong Sheng,CHN,113.25,23.5
2002-0361-CHN,Shapingba,CHN,106.45547,29.54166
2002-0361-CHN,Chongqing,CHN,107.83333,30.08333
2002-0508-CHN,Yunnan Sheng,CHN,101.5,25
2002-0640-CHN,Wuding,CHN,102.40058,25.50147
2002-0640-CHN,Chuxiong Yi,CHN,101.70479,25.43204
2002-0640-CHN,Yunnan Sheng,CHN,101.5,25
2002-0645-CHN,Hubei,CHN,112.25,31
2002-0599-CHN,Jiangxi Sheng,CHN,115.66667,27.66667
2002-0599-CHN,Sichuan Sheng,CHN,102.66667,30.5
2002-0531-CHN,Shijiazhuang,CHN,113.68162,37.43147
2002-0531-CHN,Hebei,CHN,115.81774,24.99572
2002-0858-CHN,Guangdong,CHN,113.25,23.5
2002-0858-CHN,Beijing,CHN,116.39706,39.91691
2002-0858-CHN,Shanxi,CHN,112.25,37.66667
2002-0858-CHN,Guangxi,CHN,109,24
2002-0858-CHN,Hunan,CHN,111.75,27.66667
2002-0858-CHN,Sichuan,CHN,102.66667,30.5
2002-0858-CHN,Shanghai,CHN,121.45806,31.22222
2002-0858-CHN,Funjian,CHN,111.61165,31.38591
2002-0858-CHN,Inner Mongolia,CHN,114.75,43.5
2002-9203-CHN,Guangdong Sheng,CHN,113.25,23.5
2002-9203-CHN,Fujian Sheng,CHN,118,26.25
2002-9203-CHN,Guangxi Zhuangzu Zizhiqu,CHN,109,24
2002-9564-CHN,Hebei Sheng,CHN,115.66667,39
2002-9854-CHN,Shandong,CHN,118.25,36.33333
2002-0344-CHN,Xinjiang,CHN,85.5,41.5
2002-0344-CHN,Zizhiqu,CHN,109,24
2002-0344-CHN,Tacheng,CHN,82.95847,46.74535
2002-0344-CHN,Xinjiang,CHN,85.5,41.5
2002-0344-CHN,Zizhiqu,CHN,109,24
2002-0344-CHN,Ili Kazakh,CHN,82.27102,43.31211
2002-0344-CHN,Xinjiang,CHN,85.5,41.5
2002-0344-CHN,Zizhiqu,CHN,109,24
2002-0406-CHN,Shanghai Shi,CHN,121.41667,31.16667
2002-0435-CHN,Heilongjiang,CHN,128,47.75
2002-0483-CHN,Chenzhou,CHN,113.03333,25.8
2002-0483-CHN,Hunan Sheng,CHN,111.75,27.66667
2002-0483-CHN,Guangdong Sheng,CHN,113.25,23.5
2002-0483-CHN,Fujian Sheng,CHN,118,26.25
2002-0570-CHN,Wenzhou,CHN,120.66682,27.99942
2002-0570-CHN,Zheijiang,CHN,119.45508,32.21086
2002-0570-CHN,Ningde,CHN,119.52278,26.66167
2002-0570-CHN,Fujian,CHN,118,26.25
2002-0512-IDN,Sulawesi Tengah,IDN,122.3538,-0.9166
2002-0820-IDN,Papua Barat,IDN,134.06118,-0.86531
2002-0822-IDN,Nangroe Aceh Darussalam,IDN,97,4
2002-0701-IDN,Bandung,IDN,107.60694,-6.92222
2002-0701-IDN,Jawa Barat,IDN,107.5,-6.75
2002-0035-IDN,Kota Medan,IDN,98.66667,3.65
2002-0035-IDN,Sumatera Utara,IDN,99,2
2002-0054-IDN,Bandung,IDN,107.60694,-6.92222
2002-0054-IDN,Bogor,IDN,106.71667,-6.58333
2002-0054-IDN,Kota Depok,IDN,106.81667,-6.4
2002-0054-IDN,Jawa Barat,IDN,107.5,-6.75
2002-0054-IDN,Barru,USA,-75.88131,41.24591
2002-0054-IDN,Bondowoso,IDN,113.9834,-7.9404
